,ProjectID,land_use,year,percent_development_pa,status,development_pa
386,1783.0,Community Facilities (GFA),2024,0.5,Under Construction,44444.5
387,1007.45,Community Facilities (GFA),2024,0.5,Under Construction,11180.5
388,1032.0,Community Facilities (GFA),2024,0.5,Under Construction,602.5
389,1113.3.3,Community Facilities (GFA),2024,0.5,Under Construction,728.5
390,1007.27,Community Facilities (GFA),2024,0.5,Under Construction,3503.0
391,6029.0,Community Facilities (GFA),2024,0.5,Under Construction,25326.0
392,6033.0,Community Facilities (GFA),2024,0.5,Under Construction,33192.0
393,1089.56,Community Facilities (GFA),2024,0.5,Under Construction,42113.5
394,1236.0,Community Facilities (GFA),2024,0.5,Under Construction,4912.5
395,1086.3,Community Facilities (GFA),2024,0.5,Under Construction,3552.5
396,1085.0,Community Facilities (GFA),2024,0.5,Under Construction,55013.5
397,1740.0,Community Facilities (GFA),2024,0.5,Under Construction,36040.5
398,2100.4,Community Facilities (GFA),2024,0.5,Under Construction,10700.0
399,1235.0,Community Facilities (GFA),2024,0.5,Under Construction,160067.0
400,1114.1,Community Facilities (GFA),2024,0.5,Under Construction,204968.5
401,1113.8,Community Facilities (GFA),2024,0.5,Under Construction,33031.5
402,2897.0,Community Facilities (GFA),2024,0.5,Under Construction,24240.5
403,5365.0,Community Facilities (GFA),2024,0.5,Under Construction,53796.5
404,1113.9,Community Facilities (GFA),2024,0.5,Under Construction,98260.5
405,1119.0,Community Facilities (GFA),2024,0.5,Under Construction,78485.0
406,12222.0,Community Facilities (GFA),2024,0.5,Under Construction,1400824.5
407,21227.0,Community Facilities (GFA),2024,0.5,Under Construction,2506.0
408,1413.0,Community Facilities (GFA),2024,0.5,Under Construction,0.0
409,1113.27,Community Facilities (GFA),2024,0.5,Under Construction,28458.0
410,24996.0,Community Facilities (GFA),2024,0.5,Under Construction,148104.0
411,23168.0,Community Facilities (GFA),2024,0.0,Under Construction,0.0
412,1113.6,Community Facilities (GFA),2024,0.5,Under Construction,312115.0
413,2115.2.1,Community Facilities (GFA),2024,0.5,Under Construction,623832.5
414,2100.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
415,5000.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
416,1996.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
417,1995.0,Healthcare (GFA),2024,0.5,Under Construction,112000.0
418,ICAD 1,Healthcare (GFA),2024,0.5,Under Construction,0.0
419,1994.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
420,1001.8.1,Healthcare (GFA),2024,0.5,Under Construction,0.0
421,1089.62,Healthcare (GFA),2024,0.5,Under Construction,0.0
422,1997.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
423,1072.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
424,1170.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
425,1114.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
426,1146.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
427,1097.40,Healthcare (GFA),2024,0.5,Under Construction,0.0
428,1042.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
429,1633.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
430,25087.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
431,1097.34,Healthcare (GFA),2024,0.5,Under Construction,0.0
432,1783.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
433,1007.45,Healthcare (GFA),2024,0.5,Under Construction,0.0
434,1032.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
435,1113.3.3,Healthcare (GFA),2024,0.5,Under Construction,0.0
436,1007.27,Healthcare (GFA),2024,0.5,Under Construction,0.0
437,6029.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
438,6033.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
439,1089.56,Healthcare (GFA),2024,0.5,Under Construction,0.0
440,1236.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
441,1086.3,Healthcare (GFA),2024,0.5,Under Construction,0.0
442,1085.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
443,1740.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
444,2100.4,Healthcare (GFA),2024,0.5,Under Construction,0.0
445,1235.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
446,1114.1,Healthcare (GFA),2024,0.5,Under Construction,132350.0
447,1113.8,Healthcare (GFA),2024,0.5,Under Construction,0.0
448,2897.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
449,5365.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
450,1113.9,Healthcare (GFA),2024,0.5,Under Construction,0.0
451,1119.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
452,12222.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
453,21227.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
454,1413.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
455,1113.27,Healthcare (GFA),2024,0.5,Under Construction,0.0
456,24996.0,Healthcare (GFA),2024,0.5,Under Construction,0.0
457,23168.0,Healthcare (GFA),2024,0.0,Under Construction,0.0
458,1113.6,Healthcare (GFA),2024,0.5,Under Construction,0.0
459,2115.2.1,Healthcare (GFA),2024,0.5,Under Construction,0.0
460,2100.0,Education (GFA),2024,0.5,Under Construction,0.0
461,5000.0,Education (GFA),2024,0.5,Under Construction,0.0
462,1996.0,Education (GFA),2024,0.5,Under Construction,0.0
463,1995.0,Education (GFA),2024,0.5,Under Construction,0.0
464,ICAD 1,Education (GFA),2024,0.5,Under Construction,0.0
465,1994.0,Education (GFA),2024,0.5,Under Construction,0.0
466,1001.8.1,Education (GFA),2024,0.5,Under Construction,0.0
467,1089.62,Education (GFA),2024,0.5,Under Construction,0.0
468,1997.0,Education (GFA),2024,0.5,Under Construction,0.0
469,1072.0,Education (GFA),2024,0.5,Under Construction,0.0
470,1170.0,Education (GFA),2024,0.5,Under Construction,0.0
471,1114.0,Education (GFA),2024,0.5,Under Construction,0.0
472,1146.0,Education (GFA),2024,0.5,Under Construction,0.0
473,1097.40,Education (GFA),2024,0.5,Under Construction,0.0
474,1042.0,Education (GFA),2024,0.5,Under Construction,0.0
475,1633.0,Education (GFA),2024,0.5,Under Construction,0.0
476,25087.0,Education (GFA),2024,0.5,Under Construction,0.0
477,1097.34,Education (GFA),2024,0.5,Under Construction,1515.5
478,1783.0,Education (GFA),2024,0.5,Under Construction,0.0
479,1007.45,Education (GFA),2024,0.5,Under Construction,0.0
480,1032.0,Education (GFA),2024,0.5,Under Construction,0.0
481,1113.3.3,Education (GFA),2024,0.5,Under Construction,0.0
482,1007.27,Education (GFA),2024,0.5,Under Construction,0.0
483,6029.0,Education (GFA),2024,0.5,Under Construction,0.0
484,6033.0,Education (GFA),2024,0.5,Under Construction,0.0
485,1089.56,Education (GFA),2024,0.5,Under Construction,0.0
486,1236.0,Education (GFA),2024,0.5,Under Construction,0.0
487,1086.3,Education (GFA),2024,0.5,Under Construction,0.0
488,1085.0,Education (GFA),2024,0.5,Under Construction,0.0
489,1740.0,Education (GFA),2024,0.5,Under Construction,0.0
490,2100.4,Education (GFA),2024,0.5,Under Construction,0.0
491,1235.0,Education (GFA),2024,0.5,Under Construction,0.0
492,1114.1,Education (GFA),2024,0.5,Under Construction,0.0
493,1113.8,Education (GFA),2024,0.5,Under Construction,0.0
494,2897.0,Education (GFA),2024,0.5,Under Construction,0.0
495,5365.0,Education (GFA),2024,0.5,Under Construction,0.0
496,1113.9,Education (GFA),2024,0.5,Under Construction,0.0
497,1119.0,Education (GFA),2024,0.5,Under Construction,0.0
498,12222.0,Education (GFA),2024,0.5,Under Construction,0.0
499,21227.0,Education (GFA),2024,0.5,Under Construction,0.0
500,1413.0,Education (GFA),2024,0.5,Under Construction,0.0
501,1113.27,Education (GFA),2024,0.5,Under Construction,0.0
502,24996.0,Education (GFA),2024,0.5,Under Construction,0.0
503,23168.0,Education (GFA),2024,0.0,Under Construction,0.0
504,1113.6,Education (GFA),2024,0.5,Under Construction,0.0
505,2115.2.1,Education (GFA),2024,0.5,Under Construction,0.0
506,2100.0,Other (GFA),2024,0.5,Under Construction,0.0
507,5000.0,Other (GFA),2024,0.5,Under Construction,0.0
508,1996.0,Other (GFA),2024,0.5,Under Construction,0.0
509,1995.0,Other (GFA),2024,0.5,Under Construction,0.0
510,ICAD 1,Other (GFA),2024,0.5,Under Construction,0.0
511,1994.0,Other (GFA),2024,0.5,Under Construction,0.0
512,1001.8.1,Other (GFA),2024,0.5,Under Construction,0.0
513,1089.62,Other (GFA),2024,0.5,Under Construction,0.0
514,1997.0,Other (GFA),2024,0.5,Under Construction,0.0
515,1072.0,Other (GFA),2024,0.5,Under Construction,0.0
516,1170.0,Other (GFA),2024,0.5,Under Construction,0.0
517,1114.0,Other (GFA),2024,0.5,Under Construction,0.0
518,1146.0,Other (GFA),2024,0.5,Under Construction,0.0
519,1097.40,Other (GFA),2024,0.5,Under Construction,0.0
520,1042.0,Other (GFA),2024,0.5,Under Construction,0.0
521,1633.0,Other (GFA),2024,0.5,Under Construction,0.0
522,25087.0,Other (GFA),2024,0.5,Under Construction,0.0
523,1097.34,Other (GFA),2024,0.5,Under Construction,22354.0
524,1783.0,Other (GFA),2024,0.5,Under Construction,0.0
525,1007.45,Other (GFA),2024,0.5,Under Construction,0.0
526,1032.0,Other (GFA),2024,0.5,Under Construction,0.0
527,1113.3.3,Other (GFA),2024,0.5,Under Construction,0.0
528,1007.27,Other (GFA),2024,0.5,Under Construction,0.0
529,6029.0,Other (GFA),2024,0.5,Under Construction,0.0
530,6033.0,Other (GFA),2024,0.5,Under Construction,0.0
531,1089.56,Other (GFA),2024,0.5,Under Construction,0.0
532,1236.0,Other (GFA),2024,0.5,Under Construction,0.0
533,1086.3,Other (GFA),2024,0.5,Under Construction,0.0
534,1085.0,Other (GFA),2024,0.5,Under Construction,0.0
535,1740.0,Other (GFA),2024,0.5,Under Construction,0.0
536,2100.4,Other (GFA),2024,0.5,Under Construction,0.0
537,1235.0,Other (GFA),2024,0.5,Under Construction,0.0
538,1114.1,Other (GFA),2024,0.5,Under Construction,72618.5
539,1113.8,Other (GFA),2024,0.5,Under Construction,0.0
540,2897.0,Other (GFA),2024,0.5,Under Construction,0.0
541,5365.0,Other (GFA),2024,0.5,Under Construction,0.0
542,1113.9,Other (GFA),2024,0.5,Under Construction,0.0
543,1119.0,Other (GFA),2024,0.5,Under Construction,0.0
544,12222.0,Other (GFA),2024,0.5,Under Construction,0.0
545,21227.0,Other (GFA),2024,0.5,Under Construction,0.0
546,1413.0,Other (GFA),2024,0.5,Under Construction,0.0
547,1113.27,Other (GFA),2024,0.5,Under Construction,0.0
548,24996.0,Other (GFA),2024,0.5,Under Construction,0.0
549,23168.0,Other (GFA),2024,0.0,Under Construction,0.0
550,1113.6,Other (GFA),2024,0.5,Under Construction,0.0
551,2115.2.1,Other (GFA),2024,0.5,Under Construction,0.0
552,2100.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
553,5000.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
554,1996.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,inf
555,1995.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
556,ICAD 1,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
557,1994.0,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
558,1001.8.1,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
559,1089.62,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
560,1997.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
561,1072.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
562,1170.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,inf
563,1114.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
564,1146.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,inf
565,1097.40,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,inf
566,1042.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
567,1633.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,inf
568,25087.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
569,1097.34,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,
570,1783.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
571,1007.45,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,inf
572,1032.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
573,1113.3.3,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
574,1007.27,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
575,6029.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
576,6033.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,inf
577,1089.56,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
578,1236.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
579,1086.3,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
580,1085.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,inf
581,1740.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,inf
582,2100.4,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
583,1235.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
584,1114.1,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
585,1113.8,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
586,2897.0,Residential - Villas Emiratis (Units),2025,0.0,Under Construction,0.0
587,5365.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,inf
588,1113.9,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,inf
589,1119.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,inf
590,12222.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,inf
591,21227.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,inf
592,1413.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,inf
593,1113.27,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
594,24996.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
595,23168.0,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,inf
596,1113.6,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,0.0
597,2115.2.1,Residential - Villas Emiratis (Units),2025,0.5,Under Construction,inf
598,2100.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
599,5000.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
600,1996.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
601,1995.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
602,ICAD 1,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
603,1994.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
604,1001.8.1,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
605,1089.62,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
606,1997.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
607,1072.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
608,1170.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
609,1114.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
610,1146.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
611,1097.40,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
612,1042.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
613,1633.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
614,25087.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
615,1097.34,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
616,1783.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
617,1007.45,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
618,1032.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
619,1113.3.3,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
620,1007.27,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
621,6029.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
622,6033.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
623,1089.56,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
624,1236.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
625,1086.3,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
626,1085.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
627,1740.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
628,2100.4,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
629,1235.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
630,1114.1,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
631,1113.8,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
632,2897.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
633,5365.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
634,1113.9,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
635,1119.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
636,12222.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
637,21227.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
638,1413.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
639,1113.27,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
640,24996.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
641,23168.0,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
642,1113.6,Residential - Villas Non-Emiratis (Units),2025,0.0,Under Construction,0.0
