,ProjectID,land_use,year,percent_development_pa,status,development_pa
4997,1042,Education (GFA),2032,0.0,Under Construction,0.0
4998,1633,Education (GFA),2032,0.0,Under Construction,0.0
4999,25087,Education (GFA),2032,0.0,Under Construction,0.0
5000,1097.34,Education (GFA),2032,0.08333333333333333,Under Construction,2211.866666666667
5001,1783,Education (GFA),2032,0.0,Under Construction,0.0
5002,1007.45,Education (GFA),2032,0.0,Under Construction,0.0
5003,1032,Education (GFA),2032,0.0,Under Construction,0.0
5004,1113.3.3,Education (GFA),2032,0.1111111111111111,Under Construction,0.0
5005,1007.27,Education (GFA),2032,0.0,Under Construction,0.0
5006,6029,Education (GFA),2032,0.0,Under Construction,0.0
5007,6033,Education (GFA),2032,0.0,Under Construction,0.0
5008,1089.56,Education (GFA),2032,0.1,Under Construction,0.0
5009,1236,Education (GFA),2032,0.0,Under Construction,0.0
5010,1086.3,Education (GFA),2032,0.0,Under Construction,0.0
5011,1085,Education (GFA),2032,0.0,Under Construction,0.0
5012,1740,Education (GFA),2032,0.0,Under Construction,0.0
5013,2100.4,Education (GFA),2032,0.0,Under Construction,0.0
5014,1235,Education (GFA),2032,0.0,Under Construction,0.0
5015,1114.1,Education (GFA),2032,0.0,Under Construction,0.0
5016,1113.8,Education (GFA),2032,0.0,Under Construction,0.0
5017,2897,Education (GFA),2032,0.0,Under Construction,0.0
5018,5365,Education (GFA),2032,0.0,Under Construction,0.0
5019,1113.9,Education (GFA),2032,0.0,Under Construction,0.0
5020,1119,Education (GFA),2032,0.0,Under Construction,0.0
5021,12222,Education (GFA),2032,0.045454545454545456,Under Construction,0.0
5022,21227,Education (GFA),2032,0.0,Under Construction,0.0
5023,1413,Education (GFA),2032,0.0,Under Construction,0.0
5024,1113.27,Education (GFA),2032,0.0,Under Construction,0.0
5025,24996,Education (GFA),2032,0.0,Under Construction,0.0
5026,23168,Education (GFA),2032,0.0,Under Construction,0.0
5027,1113.6,Education (GFA),2032,0.0,Under Construction,0.0
5028,2115.2.1,Education (GFA),2032,0.0,Under Construction,0.0
5029,Riyadh,Other (GFA),2032,0.0,Under Construction,0.0
5030,2100,Other (GFA),2032,0.0,Under Construction,0.0
5031,5000,Other (GFA),2032,0.0,Under Construction,0.0
5032,1996,Other (GFA),2032,0.041176470588235294,Under Construction,0.0
5033,1995,Other (GFA),2032,0.0,Under Construction,0.0
5034,ICAD 1,Other (GFA),2032,0.0,Under Construction,0.0
5035,1994,Other (GFA),2032,0.0,Under Construction,0.0
5036,1001.8.1,Other (GFA),2032,0.0,Under Construction,0.0
5037,1089.62,Other (GFA),2032,0.0,Under Construction,0.0
5038,1997,Other (GFA),2032,0.0,Under Construction,0.0
5039,1072,Other (GFA),2032,0.0,Under Construction,0.0
5040,1170,Other (GFA),2032,0.0,Under Construction,0.0
5041,1114,Other (GFA),2032,0.0,Under Construction,0.0
5042,1146,Other (GFA),2032,0.0,Under Construction,0.0
5043,1097.4,Other (GFA),2032,0.08333333333333333,Under Construction,0.0
5044,1042,Other (GFA),2032,0.0,Under Construction,0.0
5045,1633,Other (GFA),2032,0.0,Under Construction,0.0
5046,25087,Other (GFA),2032,0.0,Under Construction,0.0
5047,1097.34,Other (GFA),2032,0.08333333333333333,Under Construction,0.0
5048,1783,Other (GFA),2032,0.0,Under Construction,0.0
5049,1007.45,Other (GFA),2032,0.0,Under Construction,0.0
5050,1032,Other (GFA),2032,0.0,Under Construction,0.0
5051,1113.3.3,Other (GFA),2032,0.1111111111111111,Under Construction,0.0
5052,1007.27,Other (GFA),2032,0.0,Under Construction,0.0
5053,6029,Other (GFA),2032,0.0,Under Construction,0.0
5054,6033,Other (GFA),2032,0.0,Under Construction,0.0
5055,1089.56,Other (GFA),2032,0.1,Under Construction,0.0
5056,1236,Other (GFA),2032,0.0,Under Construction,0.0
5057,1086.3,Other (GFA),2032,0.0,Under Construction,0.0
5058,1085,Other (GFA),2032,0.0,Under Construction,0.0
5059,1740,Other (GFA),2032,0.0,Under Construction,0.0
5060,2100.4,Other (GFA),2032,0.0,Under Construction,0.0
5061,1235,Other (GFA),2032,0.0,Under Construction,0.0
5062,1114.1,Other (GFA),2032,0.0,Under Construction,0.0
5063,1113.8,Other (GFA),2032,0.0,Under Construction,0.0
5064,2897,Other (GFA),2032,0.0,Under Construction,0.0
5065,5365,Other (GFA),2032,0.0,Under Construction,0.0
5066,1113.9,Other (GFA),2032,0.0,Under Construction,0.0
5067,1119,Other (GFA),2032,0.0,Under Construction,0.0
5068,12222,Other (GFA),2032,0.045454545454545456,Under Construction,0.0
5069,21227,Other (GFA),2032,0.0,Under Construction,0.0
5070,1413,Other (GFA),2032,0.0,Under Construction,0.0
5071,1113.27,Other (GFA),2032,0.0,Under Construction,0.0
5072,24996,Other (GFA),2032,0.0,Under Construction,0.0
5073,23168,Other (GFA),2032,0.0,Under Construction,0.0
5074,1113.6,Other (GFA),2032,0.0,Under Construction,0.0
5075,2115.2.1,Other (GFA),2032,0.0,Under Construction,0.0
5076,Riyadh,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5077,2100,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5078,5000,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5079,1996,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5080,1995,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5081,ICAD 1,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5082,1994,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5083,1001.8.1,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5084,1089.62,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5085,1997,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5086,1072,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5087,1170,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5088,1114,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5089,1146,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5090,1097.4,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5091,1042,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5092,1633,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5093,25087,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5094,1097.34,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5095,1783,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5096,1007.45,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5097,1032,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5098,1113.3.3,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5099,1007.27,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5100,6029,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5101,6033,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5102,1089.56,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5103,1236,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5104,1086.3,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5105,1085,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5106,1740,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5107,2100.4,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5108,1235,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5109,1114.1,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5110,1113.8,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5111,2897,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5112,5365,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5113,1113.9,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5114,1119,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5115,12222,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5116,21227,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5117,1413,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5118,1113.27,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5119,24996,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5120,23168,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5121,1113.6,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5122,2115.2.1,Residential - Villas Emiratis (Units),2033,0.0,Under Construction,0.0
5123,Riyadh,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5124,2100,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5125,5000,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5126,1996,Residential - Villas Non-Emiratis (Units),2033,0.041176470588235294,Under Construction,0.0
5127,1995,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5128,ICAD 1,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5129,1994,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5130,1001.8.1,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5131,1089.62,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5132,1997,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5133,1072,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5134,1170,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5135,1114,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5136,1146,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5137,1097.4,Residential - Villas Non-Emiratis (Units),2033,0.08333333333333333,Under Construction,0.0
5138,1042,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5139,1633,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5140,25087,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5141,1097.34,Residential - Villas Non-Emiratis (Units),2033,0.08333333333333333,Under Construction,15453.333333333332
5142,1783,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5143,1007.45,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5144,1032,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5145,1113.3.3,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5146,1007.27,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5147,6029,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5148,6033,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5149,1089.56,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5150,1236,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5151,1086.3,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5152,1085,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5153,1740,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5154,2100.4,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5155,1235,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5156,1114.1,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5157,1113.8,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5158,2897,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5159,5365,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5160,1113.9,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5161,1119,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5162,12222,Residential - Villas Non-Emiratis (Units),2033,0.045454545454545456,Under Construction,0.0
5163,21227,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5164,1413,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5165,1113.27,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5166,24996,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5167,23168,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5168,1113.6,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5169,2115.2.1,Residential - Villas Non-Emiratis (Units),2033,0.0,Under Construction,0.0
5170,Riyadh,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5171,2100,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5172,5000,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5173,1996,Residential - Apartments (Units),2033,0.041176470588235294,Under Construction,0.0
5174,1995,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5175,ICAD 1,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5176,1994,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5177,1001.8.1,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5178,1089.62,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5179,1997,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5180,1072,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5181,1170,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5182,1114,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5183,1146,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5184,1097.4,Residential - Apartments (Units),2033,0.08333333333333333,Under Construction,0.0
5185,1042,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5186,1633,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5187,25087,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5188,1097.34,Residential - Apartments (Units),2033,0.08333333333333333,Under Construction,0.0
5189,1783,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5190,1007.45,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5191,1032,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5192,1113.3.3,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5193,1007.27,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5194,6029,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5195,6033,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5196,1089.56,Residential - Apartments (Units),2033,0.1,Under Construction,0.0
5197,1236,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5198,1086.3,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5199,1085,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5200,1740,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5201,2100.4,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5202,1235,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5203,1114.1,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5204,1113.8,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5205,2897,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5206,5365,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5207,1113.9,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5208,1119,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5209,12222,Residential - Apartments (Units),2033,0.045454545454545456,Under Construction,1937.784090909091
5210,21227,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5211,1413,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5212,1113.27,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5213,24996,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5214,23168,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5215,1113.6,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5216,2115.2.1,Residential - Apartments (Units),2033,0.0,Under Construction,0.0
5217,Riyadh,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
5218,2100,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
5219,5000,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
5220,1996,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
5221,1995,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
5222,ICAD 1,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
5223,1994,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
5224,1001.8.1,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
5225,1089.62,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
5226,1997,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
5227,1072,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
5228,1170,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
5229,1114,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
5230,1146,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
5231,1097.4,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
5232,1042,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
5233,1633,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
5234,25087,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
5235,1097.34,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
5236,1783,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
5237,1007.45,Residential - Labour Accommodation (Units),2033,0.0,Under Construction,0.0
